Zipcode,Household Income,Income per Capita,Population,Median Contract Rent,Median Gross Rent,Median Home Value,Median Monthly Owner Costs,Median Age,Year,MA,MANAME
95350,53604.0,26834.0,54210,933,1107,265000.0,1573.0,36.6,2019,33700.0,Modesto CA
95351,41309.0,15474.0,48542,875,1092,196300.0,1316.0,29.4,2019,33700.0,Modesto CA
95354,50226.0,24216.0,24923,875,1070,256000.0,1501.0,34.1,2019,33700.0,Modesto CA
95355,66719.0,32083.0,59621,1058,1230,315700.0,1855.0,39.3,2019,33700.0,Modesto CA
95356,70699.0,35250.0,32622,1106,1269,341100.0,1890.0,37.9,2019,33700.0,Modesto CA
95357,73304.0,28623.0,11765,1207,1418,301400.0,1677.0,37.2,2019,33700.0,Modesto CA
95358,60987.0,21993.0,32524,1018,1236,257600.0,1503.0,30.5,2019,33700.0,Modesto CA
95360,62679.0,24576.0,13278,852,1065,263900.0,1422.0,34.0,2019,33700.0,Modesto CA
95361,72313.0,34026.0,35308,899,1100,365200.0,2090.0,38.4,2019,33700.0,Modesto CA
95363,71934.0,24236.0,27908,1158,1387,319200.0,1888.0,31.7,2019,33700.0,Modesto CA
95365,40592.0,14340.0,4775,575,725,144800.0,917.0,30.6,2019,32900.0,Merced CA
95366,84898.0,37045.0,17909,1179,1428,457400.0,2267.0,39.8,2019,44700.0,Stockton-Lodi CA
95367,71934.0,26496.0,25072,961,1192,297200.0,1660.0,32.7,2019,33700.0,Modesto CA
95368,82928.0,26602.0,14041,1332,1570,302100.0,1848.0,29.6,2019,33700.0,Modesto CA
95369,54500.0,24592.0,1024,491,713,270000.0,2100.0,42.1,2019,32900.0,Merced CA
95370,57513.0,35102.0,28096,868,1031,291100.0,1765.0,48.0,2019,,
95372,80737.0,30076.0,2056,-666666666,-666666666,283400.0,1981.0,36.2,2019,,
95374,48603.0,50684.0,1682,815,1076,325400.0,1693.0,41.1,2019,32900.0,Merced CA
95376,82390.0,29417.0,55655,1428,1629,397200.0,2017.0,33.2,2019,44700.0,Stockton-Lodi CA
95377,111076.0,34916.0,32091,1895,2215,491600.0,2555.0,35.7,2019,44700.0,Stockton-Lodi CA
95379,58988.0,28096.0,4003,546,679,293300.0,1701.0,46.0,2019,,
95380,46580.0,22623.0,42866,861,1010,274500.0,1591.0,32.0,2019,33700.0,Modesto CA
95382,72206.0,33082.0,38700,1123,1316,343900.0,1891.0,36.4,2019,33700.0,Modesto CA
95383,79329.0,54800.0,3611,1118,1373,323400.0,1609.0,54.6,2019,,
95386,60895.0,23115.0,10557,876,1135,262200.0,1554.0,34.5,2019,33700.0,Modesto CA
95388,47184.0,18919.0,14116,712,850,184100.0,1157.0,31.5,2019,32900.0,Merced CA
95391,138500.0,38750.0,20131,2236,2460,594000.0,2992.0,31.2,2019,44700.0,Stockton-Lodi CA
95401,75290.0,36399.0,38839,1409,1496,470700.0,2284.0,37.4,2019,42220.0,Santa Rosa CA
95403,75954.0,35555.0,45096,1483,1642,524500.0,2332.0,37.4,2019,42220.0,Santa Rosa CA
95404,81427.0,45540.0,40497,1385,1520,677800.0,2676.0,41.6,2019,42220.0,Santa Rosa CA
95405,89876.0,44312.0,21082,1673,1818,613400.0,2348.0,45.9,2019,42220.0,Santa Rosa CA
95407,63981.0,24719.0,42026,1366,1472,424000.0,2060.0,33.4,2019,42220.0,Santa Rosa CA
95409,75571.0,49670.0,27186,1657,1825,632300.0,2519.0,53.3,2019,42220.0,Santa Rosa CA
95410,64625.0,46783.0,997,1222,1393,483000.0,2413.0,48.4,2019,,
95412,72784.0,35734.0,397,-666666666,-666666666,509400.0,1966.0,56.1,2019,42220.0,Santa Rosa CA
95415,46538.0,27487.0,1388,875,1015,500000.0,2200.0,38.8,2019,,
95420,85917.0,47591.0,523,-666666666,-666666666,399100.0,1470.0,53.4,2019,,
95421,58125.0,35765.0,1808,832,936,510500.0,2230.0,55.6,2019,42220.0,Santa Rosa CA
95422,31793.0,17221.0,15696,688,867,112700.0,1140.0,37.7,2019,,
95423,46500.0,28941.0,3751,875,1025,188700.0,1115.0,54.3,2019,,
95425,73235.0,37462.0,10984,1218,1390,497900.0,2151.0,42.1,2019,42220.0,Santa Rosa CA
95426,79667.0,34837.0,1350,1319,-666666666,258900.0,1519.0,53.9,2019,42220.0,Santa Rosa CA
95428,37535.0,18273.0,2580,658,828,266200.0,1198.0,36.2,2019,,
95429,53846.0,49119.0,116,-666666666,-666666666,336800.0,2519.0,58.8,2019,,
95432,44839.0,29972.0,706,1381,1654,522700.0,2250.0,62.4,2019,,
95436,64902.0,44371.0,6240,1238,1357,516400.0,2155.0,50.9,2019,42220.0,Santa Rosa CA
95437,50076.0,27427.0,14859,954,1111,398300.0,1965.0,46.1,2019,,
95441,100938.0,48028.0,1797,1232,1366,1023600.0,2583.0,43.0,2019,42220.0,Santa Rosa CA
95442,135000.0,88887.0,3213,1392,1470,1272300.0,3080.0,45.8,2019,42220.0,Santa Rosa CA
95444,64028.0,31453.0,705,-666666666,-666666666,685000.0,2556.0,45.1,2019,42220.0,Santa Rosa CA
95445,58308.0,32526.0,2257,1184,1724,535500.0,2324.0,61.5,2019,,
95446,65784.0,43497.0,5168,1041,1210,472000.0,2274.0,51.4,2019,42220.0,Santa Rosa CA
95448,95114.0,56157.0,17407,1454,1687,854100.0,2842.0,49.8,2019,42220.0,Santa Rosa CA
95449,53333.0,33169.0,1560,978,1185,434000.0,2014.0,39.7,2019,,
95450,59350.0,47939.0,227,947,1109,650000.0,2925.0,56.2,2019,42220.0,Santa Rosa CA
95451,54110.0,33270.0,11603,969,1255,241200.0,1739.0,44.2,2019,,
95452,81118.0,45424.0,919,-666666666,-666666666,910300.0,2600.0,64.4,2019,42220.0,Santa Rosa CA
95453,49690.0,31874.0,11369,773,887,280400.0,1714.0,49.4,2019,,
95454,36907.0,23527.0,2107,311,442,353900.0,1717.0,50.4,2019,,
95456,40481.0,34957.0,838,1125,1375,409400.0,2219.0,60.5,2019,,
95457,37991.0,24344.0,3227,732,861,190100.0,1405.0,57.3,2019,34900.0,Napa CA
95458,45493.0,33136.0,2960,615,822,210000.0,1732.0,37.7,2019,,
95459,53125.0,30791.0,641,381,-666666666,374600.0,2113.0,42.6,2019,,
95460,67934.0,46675.0,2508,991,1211,520100.0,2290.0,58.7,2019,,
95462,44261.0,41809.0,1124,910,981,454700.0,2064.0,52.7,2019,42220.0,Santa Rosa CA
95463,60417.0,28227.0,136,-666666666,-666666666,446300.0,2283.0,57.3,2019,,
95464,48808.0,21019.0,2505,788,1054,145000.0,1295.0,45.2,2019,,
95465,65921.0,56423.0,2244,1579,2090,769900.0,2561.0,52.2,2019,42220.0,Santa Rosa CA
95466,43854.0,26615.0,976,734,890,831400.0,1875.0,43.4,2019,,
95467,70625.0,31804.0,5506,1419,1623,316000.0,1897.0,44.3,2019,,
95468,53490.0,25951.0,1280,775,949,392400.0,1816.0,42.0,2019,,
95469,56050.0,26692.0,1911,1232,1432,464100.0,1894.0,44.2,2019,,
95470,63229.0,31491.0,5561,1127,1283,407700.0,2006.0,45.3,2019,,
95472,92674.0,48940.0,30736,1386,1499,804400.0,2711.0,51.5,2019,42220.0,Santa Rosa CA
95476,82036.0,50716.0,36586,1463,1641,689600.0,2591.0,50.2,2019,42220.0,Santa Rosa CA
95482,52673.0,29171.0,31482,979,1172,364200.0,1855.0,38.6,2019,,
95485,43375.0,26138.0,2650,790,981,293900.0,1799.0,53.1,2019,,
95490,49043.0,25539.0,12975,914,1118,284300.0,1534.0,39.4,2019,,
95492,107153.0,41449.0,29271,1635,1764,606600.0,2697.0,40.8,2019,42220.0,Santa Rosa CA
95493,63358.0,28991.0,377,-666666666,-666666666,373800.0,2113.0,68.5,2019,,
95497,81833.0,62245.0,1134,1094,1413,867100.0,2737.0,66.1,2019,42220.0,Santa Rosa CA
95501,44952.0,31771.0,23324,813,913,277300.0,1694.0,39.4,2019,,
95503,54873.0,28461.0,25972,942,1081,298400.0,1644.0,40.8,2019,,
95519,56487.0,29872.0,19763,845,970,313300.0,1915.0,36.3,2019,,
95521,39276.0,26558.0,21068,938,1025,351100.0,1733.0,28.0,2019,,
95524,63214.0,43566.0,1668,1071,1141,478500.0,2063.0,54.5,2019,,
95525,49375.0,31363.0,1401,1085,1172,329900.0,1329.0,50.3,2019,,
95526,33571.0,45117.0,196,602,704,365000.0,1875.0,62.7,2019,,
95527,42333.0,27460.0,499,610,778,240200.0,1356.0,60.4,2019,,
95528,61528.0,32830.0,1437,1027,1137,343700.0,1720.0,39.8,2019,,
95531,44894.0,23323.0,23737,764,889,219700.0,1384.0,38.2,2019,,
95536,51045.0,32014.0,2899,960,1142,452400.0,2076.0,45.3,2019,,
95540,46219.0,24543.0,14196,797,907,289700.0,1630.0,40.1,2019,,
95542,30505.0,32471.0,1871,693,945,543300.0,2062.0,48.0,2019,,
95543,37321.0,18517.0,705,683,733,165600.0,2007.0,51.8,2019,,
95546,34323.0,15570.0,3466,289,519,216400.0,1017.0,30.7,2019,,
95547,58500.0,35869.0,1063,728,994,485400.0,2026.0,50.7,2019,,
95548,38977.0,19204.0,1251,625,800,185400.0,1113.0,45.8,2019,,
95549,72500.0,32031.0,929,1350,1603,454000.0,2213.0,42.3,2019,,
95550,100435.0,39626.0,94,1719,1728,666700.0,2600.0,45.4,2019,,
95551,58000.0,35075.0,1416,771,875,282200.0,1443.0,41.3,2019,,
95552,24318.0,19367.0,750,-666666666,-666666666,257600.0,1583.0,57.4,2019,,
95555,35938.0,21605.0,437,666,782,308300.0,1363.0,41.7,2019,,
95556,42561.0,13579.0,598,409,472,261500.0,1833.0,30.9,2019,,
95558,54167.0,37015.0,416,625,700,548600.0,1692.0,48.3,2019,,
95562,41875.0,24727.0,3401,743,902,198900.0,1578.0,35.5,2019,,
95563,35521.0,34523.0,665,827,943,373400.0,1767.0,59.1,2019,,
95564,42206.0,26005.0,389,879,1125,304300.0,1583.0,41.5,2019,,
95565,42955.0,24162.0,762,951,1127,321200.0,1659.0,37.1,2019,,
95567,57266.0,33420.0,1802,572,723,255000.0,2060.0,49.3,2019,,
95568,45104.0,19172.0,274,629,858,298100.0,1396.0,52.1,2019,,
95569,47583.0,38726.0,371,-666666666,-666666666,407500.0,2164.0,50.8,2019,,
95570,50278.0,37060.0,2338,1031,1160,447800.0,2241.0,46.4,2019,,
95571,32344.0,16548.0,304,-666666666,-666666666,295800.0,2182.0,49.5,2019,,
95573,66731.0,25216.0,1568,802,1004,309000.0,1277.0,37.6,2019,,
95585,21719.0,17575.0,457,775,988,322500.0,1639.0,41.5,2019,,
95601,29722.0,41858.0,151,793,850,409100.0,1150.0,37.9,2019,,
95602,82397.0,40725.0,17557,1167,1277,471000.0,2298.0,54.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95603,68257.0,38428.0,29474,1105,1200,426300.0,2215.0,47.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95605,51303.0,24646.0,14493,806,924,267400.0,1565.0,32.3,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95607,75964.0,58419.0,389,-666666666,-666666666,710100.0,3083.0,61.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95608,64059.0,39428.0,62539,1009,1148,397400.0,2024.0,41.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95610,61461.0,30925.0,46305,1122,1247,331400.0,1785.0,36.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95612,95000.0,35970.0,1321,1177,1500,656300.0,1875.0,36.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95614,99529.0,41907.0,4359,1519,2019,393600.0,2102.0,50.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95616,55510.0,31751.0,52212,1414,1483,672300.0,2548.0,22.9,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95618,93643.0,47417.0,27519,1576,1715,665200.0,2843.0,31.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95619,68614.0,31779.0,5718,1284,1544,279600.0,1797.0,41.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95620,82956.0,31766.0,21954,1283,1435,395300.0,2038.0,35.1,2019,46700.0,Vallejo-Fairfield CA
95621,63214.0,30807.0,41740,1120,1285,268000.0,1612.0,39.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95623,75669.0,43120.0,3665,1195,1242,413400.0,1908.0,52.2,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95624,93090.0,36273.0,65948,1376,1556,399600.0,2123.0,37.9,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95626,75481.0,28500.0,6065,1258,1497,334800.0,1851.0,41.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95627,75938.0,30008.0,3802,1132,1269,321100.0,1888.0,31.9,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95628,86181.0,46675.0,40855,1261,1386,437200.0,2172.0,45.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95629,66176.0,30839.0,940,828,978,398900.0,1933.0,56.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95630,114405.0,47874.0,78159,1569,1710,524100.0,2556.0,40.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95631,80772.0,37287.0,6851,-666666666,899,368500.0,2013.0,51.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95632,76334.0,30660.0,31911,1050,1250,354900.0,1919.0,36.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95633,74884.0,30088.0,4188,1353,1705,366300.0,2254.0,40.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95634,52868.0,26656.0,3559,1112,1379,294900.0,1526.0,49.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95635,56488.0,28882.0,1058,-666666666,-666666666,277000.0,1645.0,50.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95636,50757.0,29343.0,1195,-666666666,-666666666,238300.0,1350.0,56.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95638,92708.0,40773.0,2126,1104,1337,593200.0,2285.0,49.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95639,59524.0,21047.0,335,1653,1653,450000.0,2613.0,39.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95640,67922.0,24289.0,11598,947,1150,310400.0,1698.0,46.0,2019,,
95641,42926.0,27460.0,1489,640,827,253500.0,1486.0,50.2,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95642,62083.0,35740.0,7101,918,1024,306400.0,1712.0,54.4,2019,,
95645,43696.0,20595.0,1881,753,857,215200.0,1553.0,40.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95648,88158.0,40962.0,52949,1552,1776,454400.0,2250.0,43.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95650,102107.0,51922.0,14808,1380,1626,637700.0,2733.0,48.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95653,41050.0,16775.0,581,-666666666,-666666666,169400.0,1898.0,35.3,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95655,86486.0,34797.0,4156,-666666666,-666666666,358800.0,2168.0,36.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95658,96891.0,53791.0,6837,1302,1403,614400.0,2724.0,48.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95659,54931.0,32831.0,932,877,1055,377800.0,2705.0,38.4,2019,49700.0,Yuba City CA
95660,45845.0,19023.0,35461,1011,1161,209500.0,1355.0,31.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95661,86823.0,44489.0,31315,1392,1520,472500.0,2358.0,41.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95662,80434.0,36518.0,32172,1292,1445,372900.0,2021.0,41.2,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95663,106500.0,47841.0,2493,1568,1581,615800.0,2802.0,48.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95664,72153.0,29847.0,1603,1182,1750,510100.0,2218.0,39.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95665,82215.0,36067.0,4303,1076,1421,310300.0,1950.0,53.0,2019,,
95666,61128.0,34169.0,5164,877,1111,266000.0,1541.0,56.5,2019,,
95667,71705.0,36492.0,36487,973,1166,395900.0,2036.0,51.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95668,64063.0,26124.0,664,1354,1825,487200.0,2528.0,40.6,2019,49700.0,Yuba City CA
95669,79464.0,34934.0,2315,1034,1190,369600.0,1801.0,44.6,2019,,
95670,67015.0,33419.0,55558,1061,1217,320000.0,1785.0,36.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95672,103708.0,49628.0,5266,1468,1732,477900.0,2591.0,49.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95673,70876.0,24480.0,16636,1109,1302,274400.0,1634.0,36.8,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95674,104500.0,41608.0,767,767,933,398100.0,2385.0,45.6,2019,49700.0,Yuba City CA
95677,87742.0,39121.0,25477,1367,1540,426300.0,2227.0,38.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95678,73253.0,36405.0,42053,1385,1563,367000.0,1947.0,37.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95681,44833.0,22618.0,1246,-666666666,-666666666,272200.0,1436.0,48.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95682,87347.0,41490.0,30314,1182,1340,473200.0,2306.0,46.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95683,108338.0,52346.0,6326,1772,2020,483600.0,2549.0,50.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95684,50475.0,33481.0,3129,1086,1367,361400.0,1471.0,59.3,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95685,57420.0,33526.0,4665,935,1055,379500.0,2031.0,50.7,2019,,
95686,33056.0,15561.0,1262,764,790,237500.0,1800.0,31.1,2019,44700.0,Stockton-Lodi CA
95687,86056.0,34285.0,69060,1510,1679,408400.0,2239.0,37.8,2019,46700.0,Vallejo-Fairfield CA
95688,94863.0,41856.0,37260,1349,1480,476600.0,2378.0,39.1,2019,46700.0,Vallejo-Fairfield CA
95689,52700.0,47536.0,1698,-666666666,-666666666,348600.0,1944.0,57.8,2019,,
95690,57619.0,29980.0,2215,714,930,525900.0,1648.0,35.2,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95691,77303.0,35163.0,38690,995,1125,367300.0,2177.0,34.9,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95692,80357.0,36713.0,5251,1103,1353,278600.0,1781.0,42.0,2019,49700.0,Yuba City CA
95693,100265.0,41497.0,7037,1229,1459,597700.0,2381.0,47.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95694,84949.0,40138.0,10495,1070,1204,442100.0,2192.0,37.3,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95695,64390.0,33277.0,41278,998,1162,370700.0,1962.0,37.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95701,83958.0,36129.0,915,1333,1375,422200.0,1835.0,59.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95703,68359.0,36099.0,831,1311,1685,384400.0,1963.0,55.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95709,79483.0,38916.0,5498,1042,1256,397500.0,2104.0,49.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95713,72746.0,38155.0,10472,1195,1311,381900.0,1982.0,46.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95714,56250.0,33767.0,522,855,955,317700.0,1583.0,50.9,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95717,52639.0,29301.0,176,-666666666,708,331300.0,1969.0,59.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95722,94071.0,47803.0,5123,1224,1596,531500.0,2613.0,52.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95726,75774.0,36187.0,8449,1001,1207,305800.0,1899.0,46.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95742,132636.0,40741.0,12472,2012,2233,422600.0,2552.0,34.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95746,147201.0,71467.0,23934,1848,2166,765600.0,3470.0,45.9,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95747,105431.0,44114.0,66931,1623,1745,467200.0,2453.0,39.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95757,105390.0,36134.0,50727,1665,1932,456700.0,2500.0,36.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95758,85221.0,33626.0,65811,1491,1659,369200.0,2021.0,37.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95762,142453.0,61005.0,43052,1869,1977,639100.0,3142.0,44.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95765,108188.0,42759.0,39214,1607,1751,512900.0,2682.0,36.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95776,81184.0,32947.0,23911,1130,1258,378200.0,2203.0,33.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95811,59254.0,49281.0,6294,978,1050,517000.0,3005.0,32.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95814,33938.0,36281.0,11908,867,917,472700.0,2116.0,34.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95815,34583.0,19476.0,25673,888,1031,211300.0,1304.0,32.3,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95816,72270.0,56351.0,17199,1050,1145,574700.0,2606.0,34.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95817,50925.0,29557.0,13758,895,1022,330600.0,1689.0,35.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95818,84908.0,52663.0,21625,1024,1117,569700.0,2373.0,39.2,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95819,106514.0,52699.0,19890,1406,1561,568800.0,2358.0,36.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95820,51068.0,23927.0,36437,992,1183,248200.0,1497.0,35.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95821,42456.0,28633.0,35812,903,988,328700.0,1805.0,37.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95822,57535.0,28209.0,44741,1040,1187,307100.0,1654.0,38.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95823,47553.0,19714.0,79440,1003,1164,244100.0,1479.0,31.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95824,38985.0,16228.0,30296,901,1006,192500.0,1392.0,32.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95825,40515.0,25499.0,37473,988,1100,298100.0,1788.0,32.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95826,64241.0,31524.0,39145,1161,1307,305800.0,1677.0,33.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95827,59115.0,27612.0,20666,1173,1312,266900.0,1717.0,35.2,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95828,53229.0,21747.0,58717,1134,1319,263500.0,1502.0,36.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95829,93377.0,32781.0,28264,1371,1562,381500.0,2092.0,35.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95830,101786.0,54344.0,734,-666666666,-666666666,603300.0,2355.0,54.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95831,79368.0,44916.0,43094,1234,1389,417700.0,2194.0,43.8,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95832,47341.0,16297.0,12114,1198,1485,261400.0,1487.0,29.7,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95833,63418.0,31358.0,39905,1236,1394,293400.0,1804.0,31.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95834,64996.0,30057.0,30076,1229,1369,359900.0,2040.0,32.2,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95835,102895.0,43468.0,40170,1620,1777,398000.0,2284.0,38.2,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95837,219063.0,96487.0,300,-666666666,-666666666,885000.0,4001.0,47.3,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95838,48416.0,19042.0,39053,1022,1230,227800.0,1497.0,31.0,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95841,50295.0,25340.0,21229,987,1115,256700.0,1647.0,34.5,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95842,53458.0,23368.0,33522,1053,1202,251000.0,1530.0,32.9,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95843,81028.0,28030.0,47823,1441,1619,325700.0,1846.0,32.9,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95864,105849.0,62527.0,23352,1298,1436,587000.0,2611.0,46.4,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95901,54851.0,23771.0,33455,805,952,232600.0,1623.0,31.7,2019,49700.0,Yuba City CA
95912,69786.0,27315.0,5380,672,865,306600.0,1614.0,34.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95916,33942.0,19745.0,1359,606,788,173000.0,1099.0,56.4,2019,17020.0,Chico CA
95917,62660.0,29153.0,3717,803,1071,235400.0,1488.0,34.9,2019,17020.0,Chico CA
95918,73261.0,40675.0,2915,951,1123,393200.0,2017.0,52.2,2019,49700.0,Yuba City CA
95919,59365.0,32953.0,971,784,1101,273200.0,1664.0,54.7,2019,49700.0,Yuba City CA
95922,97764.0,32528.0,831,1163,1325,272700.0,1375.0,40.6,2019,49700.0,Yuba City CA
95926,49520.0,28547.0,40000,922,1068,332600.0,1774.0,27.6,2019,17020.0,Chico CA
95928,52913.0,32216.0,37735,999,1120,343000.0,1895.0,31.5,2019,17020.0,Chico CA
95932,54167.0,27475.0,7633,755,860,260300.0,1540.0,38.0,2019,,
95937,51625.0,31965.0,1540,647,987,241400.0,1497.0,32.1,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95938,86111.0,35515.0,4446,1135,1385,512200.0,2686.0,38.4,2019,17020.0,Chico CA
95939,41250.0,16146.0,605,-666666666,582,139700.0,1179.0,36.4,2019,,
95941,55870.0,24570.0,775,-666666666,-666666666,235500.0,1131.0,62.7,2019,17020.0,Chico CA
95943,58594.0,36054.0,871,626,925,335500.0,2083.0,35.0,2019,,
95945,48648.0,33201.0,25381,977,1118,372000.0,1857.0,49.5,2019,,
95946,62434.0,36195.0,8977,1401,1655,408700.0,1788.0,57.7,2019,,
95947,34828.0,27585.0,1657,490,686,215900.0,1514.0,54.2,2019,,
95948,58254.0,24677.0,11917,706,902,231000.0,1498.0,34.7,2019,17020.0,Chico CA
95949,71059.0,38647.0,21036,1338,1616,407300.0,2019.0,53.6,2019,,
95951,48500.0,16129.0,2686,575,697,177900.0,1112.0,29.7,2019,,
95953,57949.0,24090.0,10925,767,936,222400.0,1476.0,34.2,2019,49700.0,Yuba City CA
95954,51263.0,24699.0,12371,830,1050,178200.0,1320.0,49.1,2019,17020.0,Chico CA
95955,62950.0,30592.0,1386,710,903,253700.0,1466.0,39.8,2019,,
95956,71438.0,39984.0,348,-666666666,-666666666,235100.0,1283.0,55.3,2019,17020.0,Chico CA
95957,63125.0,29161.0,879,676,855,292500.0,1670.0,37.4,2019,49700.0,Yuba City CA
95959,69314.0,41213.0,18343,1150,1279,442900.0,2136.0,53.6,2019,40900.0,Sacramento--Roseville--Arden-Arcade CA
95960,36000.0,30134.0,684,1016,1140,295700.0,1713.0,41.3,2019,49700.0,Yuba City CA
