Household Income_2014,Population_2014,Median Contract Rent_2014,Median Gross Rent_2014,Median Home Value_2014,Median Monthly Owner Costs_2014,state,Zipcode,Household Income_2019,Population_2019,Median Contract Rent_2019,Median Gross Rent_2019,Median Home Value_2019,Median Monthly Owner Costs_2019,MA,MANAME,2009 H%,2010 H%,2011 H%,2012 H%,2013 H%,2014 H%,2015 H%,2016 H%,2017 H%,2018 H%,2019 H%,2020 H%,Average H%_2014,Average H%_2019,Weighted Cost_2014,Weighted Cost_2019,Affordability_2014,Affordability_2019
58318.0,8415.0,769.0,921.0,172800.0,1371.0,22,70437,68138.0,7946.0,825.0,1004.0,235300.0,1572.0,35380.0,New Orleans-Metairie LA,62.8,59.3,61.7,62.6,61.1,66.3,68.2,66.9,63.9,62.4,61.4,60.6,62.2,64.56,1200.8999999999999,1370.7008,0.24710723961727082,0.24139847955619478
29577.0,4745.0,418.0,651.0,71700.0,735.0,22,70441,51627.0,4991.0,435.0,703.0,102900.0,1078.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,707.5488,966.025,0.2870671670554823,0.22453948515311756
45494.0,10375.0,611.0,771.0,157000.0,1232.0,22,70445,53207.0,10385.0,976.0,1298.0,167300.0,1233.0,35380.0,New Orleans-Metairie LA,62.8,59.3,61.7,62.6,61.1,66.3,68.2,66.9,63.9,62.4,61.4,60.6,62.2,64.56,1057.7420000000002,1256.0359999999998,0.27900171451180383,0.2832791174093634
99212.0,11040.0,1112.0,1320.0,247400.0,1777.0,22,70447,106090.0,15474.0,1158.0,1349.0,292200.0,1915.0,35380.0,New Orleans-Metairie LA,62.8,59.3,61.7,62.6,61.1,66.3,68.2,66.9,63.9,62.4,61.4,60.6,62.2,64.56,1604.2540000000001,1714.4096,0.19403951134943354,0.19391945706475633
82474.0,25396.0,981.0,1178.0,237800.0,1734.0,22,70448,83326.0,25661.0,1159.0,1311.0,261500.0,1743.0,35380.0,New Orleans-Metairie LA,62.8,59.3,61.7,62.6,61.1,66.3,68.2,66.9,63.9,62.4,61.4,60.6,62.2,64.56,1523.8319999999999,1589.8991999999998,0.22171816572495573,0.22896563377577223
48879.0,3742.0,691.0,834.0,129700.0,1193.0,22,70449,57793.0,3847.0,715.0,829.0,160800.0,1203.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1075.6788000000001,1091.3236000000002,0.2640836678328117,0.2265998165867839
42273.0,11657.0,597.0,738.0,141000.0,1262.0,22,70452,55551.0,14483.0,638.0,733.0,162500.0,1215.0,35380.0,New Orleans-Metairie LA,62.8,59.3,61.7,62.6,61.1,66.3,68.2,66.9,63.9,62.4,61.4,60.6,62.2,64.56,1063.928,1044.1792,0.3020163224753389,0.22556120321866396
56390.0,36068.0,865.0,1049.0,166500.0,1448.0,22,70458,59814.0,36878.0,888.0,1076.0,174900.0,1443.0,35380.0,New Orleans-Metairie LA,62.8,59.3,61.7,62.6,61.1,66.3,68.2,66.9,63.9,62.4,61.4,60.6,62.2,64.56,1297.178,1312.9352,0.27604426316722824,0.2634035911325108
43575.0,22166.0,836.0,1070.0,140300.0,1277.0,22,70460,52101.0,22766.0,797.0,1049.0,150300.0,1219.0,35380.0,New Orleans-Metairie LA,62.8,59.3,61.7,62.6,61.1,66.3,68.2,66.9,63.9,62.4,61.4,60.6,62.2,64.56,1198.7540000000001,1158.752,0.33012158347676424,0.26688593309149533
57442.0,28744.0,757.0,905.0,189000.0,1544.0,22,70461,69326.0,28538.0,797.0,950.0,213200.0,1555.0,35380.0,New Orleans-Metairie LA,62.8,59.3,61.7,62.6,61.1,66.3,68.2,66.9,63.9,62.4,61.4,60.6,62.2,64.56,1302.458,1340.588,0.27209177953413877,0.2320493898393099
58205.0,5715.0,598.0,749.0,154800.0,1223.0,22,70462,47552.0,4930.0,673.0,755.0,162800.0,1175.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1068.0968000000003,1049.588,0.22020722618331762,0.2648691117092867
82266.0,21523.0,921.0,1064.0,269900.0,1967.0,22,70471,90273.0,21505.0,916.0,1012.0,293200.0,1980.0,35380.0,New Orleans-Metairie LA,62.8,59.3,61.7,62.6,61.1,66.3,68.2,66.9,63.9,62.4,61.4,60.6,62.2,64.56,1625.6660000000002,1636.9407999999999,0.23713310480635985,0.21759872387092485
65040.0,22041.0,553.0,715.0,162200.0,1341.0,22,70706,72380.0,22586.0,818.0,1066.0,172600.0,1286.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1136.4232000000002,1220.308,0.20967217712177127,0.20231688311688312
58241.0,4004.0,663.0,860.0,153900.0,1175.0,22,70710,77819.0,5274.0,969.0,1034.0,205100.0,1436.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1072.058,1315.9628000000002,0.2208872787211758,0.20292670941543842
50625.0,5578.0,475.0,643.0,90000.0,1114.0,22,70711,67063.0,4985.0,530.0,678.0,167600.0,1430.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,960.0772000000001,1205.4528000000003,0.22757385481481482,0.21569917241996334
44320.0,19703.0,642.0,854.0,123200.0,1118.0,22,70714,58298.0,19420.0,751.0,952.0,142000.0,1138.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1031.7248000000002,1082.4604,0.2793478700361011,0.22281252873168889
38000.0,1582.0,198.0,466.0,74500.0,879.0,22,70715,48281.0,1585.0,334.0,459.0,107500.0,982.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,744.0316,825.8322000000001,0.23495734736842105,0.2052564445641143
52617.0,4400.0,539.0,704.0,187000.0,1411.0,22,70719,66082.0,4555.0,563.0,728.0,213900.0,1555.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1179.9524000000001,1308.0578000000003,0.2691036889218314,0.2375335734390606
41716.0,5937.0,302.0,470.0,135800.0,1071.0,22,70722,60083.0,5183.0,426.0,543.0,169600.0,1179.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,874.5932,989.0904,0.2515849650014383,0.19754480967994276
27385.0,1945.0,532.0,632.0,66000.0,969.0,22,70723,34083.0,1166.0,821.0,1054.0,143300.0,1260.0,35380.0,New Orleans-Metairie LA,62.8,59.3,61.7,62.6,61.1,66.3,68.2,66.9,63.9,62.4,61.4,60.6,62.2,64.56,841.614,1186.9936,0.36879196640496625,0.41791870433940675
58920.0,53882.0,692.0,845.0,153100.0,1214.0,22,70726,64607.0,57487.0,801.0,961.0,169300.0,1351.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1093.4108,1234.546,0.2226905906313646,0.2293025833114059
49577.0,3277.0,340.0,444.0,144400.0,1123.0,22,70730,50705.0,3584.0,610.0,823.0,163500.0,1100.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,901.1028000000001,1017.2878000000001,0.21810988159832181,0.24075443447391778
37201.0,1602.0,568.0,618.0,130100.0,877.0,22,70733,50250.0,1295.0,812.0,912.0,169000.0,1451.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,792.3588000000001,1290.0546000000002,0.2555927421305879,0.3080727402985075
74898.0,7302.0,892.0,1233.0,184300.0,1324.0,22,70734,93361.0,7896.0,1060.0,1090.0,267100.0,1826.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1294.2612,1606.2304000000001,0.207363806777217,0.2064541382375939
64635.0,40679.0,803.0,945.0,164400.0,1268.0,22,70737,74395.0,43333.0,834.0,991.0,195400.0,1355.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1162.4436,1246.3096,0.21581686702251102,0.20103118757981048
69828.0,14697.0,532.0,672.0,180900.0,1383.0,22,70739,88339.0,13762.0,815.0,985.0,240500.0,1557.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1150.6452000000002,1386.2008,0.1977393366557828,0.1883019911930178
43095.0,1355.0,713.0,892.0,86100.0,941.0,22,70740,44063.0,1604.0,523.0,846.0,98100.0,1040.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,924.9868,982.0716000000001,0.25756680821441,0.267454762499149
41866.0,5883.0,438.0,579.0,109900.0,1097.0,22,70744,34573.0,5462.0,669.0,847.0,120500.0,1050.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,927.7176000000002,989.3842,0.26591055271580766,0.34340700546669367
43304.0,6657.0,415.0,614.0,86900.0,986.0,22,70748,46175.0,7429.0,415.0,619.0,88900.0,1183.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,864.4304,1014.5896000000002,0.23954287825605025,0.26367244612885765
46736.0,1614.0,658.0,817.0,171200.0,1512.0,22,70749,43750.0,1144.0,728.0,956.0,183400.0,1316.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1284.874,1208.504,0.32990602533378977,0.33147538285714284
40814.0,843.0,275.0,475.0,85000.0,1318.0,22,70753,26400.0,885.0,725.0,1181.0,85300.0,708.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1042.5076000000001,849.2377999999999,0.30651470573822714,0.3860171818181818
55746.0,10121.0,553.0,731.0,104300.0,1111.0,22,70754,68793.0,13059.0,812.0,1013.0,159300.0,1276.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,986.816,1197.4682,0.21242406630072114,0.2088819850856919
69417.0,2083.0,428.0,586.0,125400.0,1115.0,22,70755,47500.0,1801.0,429.0,671.0,137700.0,1121.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,942.1228000000001,986.6300000000001,0.1628631833700679,0.24925389473684215
35269.0,3196.0,229.0,422.0,105500.0,1003.0,22,70757,43864.0,2927.0,294.0,414.0,81700.0,1060.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,813.1292,867.1043999999999,0.27666081828234423,0.23721623198978659
41230.0,1380.0,381.0,629.0,111900.0,1010.0,22,70759,40481.0,1756.0,615.0,856.0,130500.0,1387.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,885.4892000000001,1228.4434,0.25772181421295176,0.3641540673402337
35343.0,6589.0,350.0,562.0,106800.0,968.0,22,70760,30648.0,6367.0,627.0,885.0,148600.0,951.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,835.3192000000001,931.2924,0.283615720227485,0.3646407204385278
40625.0,728.0,120.0,300.0,66000.0,983.0,22,70761,35568.0,510.0,283.0,450.0,130500.0,1092.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,759.7956,900.2988,0.22443193107692308,0.30374453441295546
47460.0,17492.0,494.0,666.0,101700.0,1147.0,22,70764,50211.0,16702.0,617.0,802.0,146400.0,1144.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,989.8092000000001,1041.8788,0.25026781289506955,0.2490001314453008
47436.0,15097.0,627.0,798.0,136400.0,1202.0,22,70767,60435.0,15683.0,728.0,904.0,188000.0,1345.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1069.9728,1213.3174,0.27067361497596765,0.2409168329610325
86762.0,37709.0,712.0,908.0,204900.0,1485.0,22,70769,95998.0,45285.0,886.0,1160.0,231300.0,1565.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1296.4364,1444.067,0.17930933818953,0.18051213566949312
56544.0,10785.0,649.0,770.0,134200.0,1149.0,22,70774,79830.0,10035.0,801.0,919.0,166900.0,1227.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1025.1428,1135.0312,0.2175600169779287,0.17061724163848174
55536.0,10947.0,589.0,763.0,180200.0,1415.0,22,70775,60150.0,11307.0,623.0,796.0,231500.0,1573.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1201.9264000000003,1340.9878,0.25970751944684534,0.2675287381546135
65462.0,5824.0,378.0,592.0,176700.0,1334.0,22,70776,63158.0,5865.0,529.0,655.0,254400.0,1489.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1091.5144,1239.9676000000002,0.20008818551220559,0.23559345134424778
63686.0,4769.0,620.0,774.0,159800.0,1188.0,22,70777,59844.0,3154.0,643.0,848.0,143300.0,1269.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1052.7048,1143.2894000000001,0.19835533084194326,0.22925394024463608
61810.0,2704.0,656.0,748.0,152100.0,1104.0,22,70778,90568.0,3689.0,763.0,869.0,198500.0,1582.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,987.6592,1369.0982000000001,0.19174745834007442,0.1814015811324088
51741.0,2676.0,363.0,526.0,123100.0,1174.0,22,70783,71016.0,2965.0,742.0,797.0,167600.0,1085.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,962.2336,999.0032000000001,0.22316544326549542,0.16880757012504227
62665.0,21094.0,589.0,774.0,153800.0,1241.0,22,70785,60757.0,22596.0,618.0,840.0,170700.0,1292.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1088.3844000000001,1157.0328000000002,0.20841957711641268,0.22852335697944276
31222.0,3996.0,339.0,593.0,109400.0,1010.0,22,70788,48821.0,3762.0,363.0,695.0,137900.0,994.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,873.7244000000001,904.7186000000002,0.3358110563064506,0.22237609225538196
31181.0,646.0,295.0,338.0,97500.0,963.0,22,70789,39821.0,517.0,403.0,556.0,137500.0,1053.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,758.75,904.5958,0.29200474648022834,0.272598618819216
67034.0,25462.0,743.0,943.0,190200.0,1520.0,22,70791,75197.0,27046.0,674.0,887.0,226300.0,1652.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1331.4364,1423.5710000000001,0.2383452695646985,0.22717464792478426
26431.0,27780.0,548.0,697.0,76800.0,906.0,22,70802,26115.0,23550.0,610.0,781.0,73200.0,959.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,837.6988,905.8492,0.3803255873784571,0.416243170591614
28355.0,29180.0,506.0,707.0,77400.0,845.0,22,70805,24993.0,27180.0,579.0,769.0,79400.0,847.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,799.9016,823.7092,0.3385229836007759,0.39549115352298647
38636.0,28269.0,602.0,722.0,186900.0,1331.0,22,70806,45081.0,28588.0,701.0,827.0,237600.0,1476.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1131.9788,1282.2086000000002,0.3515826068951238,0.3413079390430559
24723.0,19365.0,480.0,641.0,83700.0,829.0,22,70807,32483.0,17945.0,537.0,685.0,83600.0,1012.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,767.5616,914.3578000000001,0.37255750515714114,0.33778572176215255
62367.0,32448.0,824.0,963.0,278100.0,1756.0,22,70808,71805.0,33630.0,883.0,1000.0,300700.0,1890.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1496.8476,1624.2460000000003,0.28800761941411324,0.2714428243158555
58488.0,23888.0,903.0,1031.0,234500.0,1584.0,22,70809,76604.0,25616.0,1078.0,1163.0,264600.0,1551.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1403.2795999999998,1435.1432,0.28791128436602376,0.2248148712860947
74444.0,37335.0,860.0,997.0,222200.0,1505.0,22,70810,86471.0,40672.0,1061.0,1199.0,305300.0,1726.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1338.9856,1568.6378000000002,0.21583777335984095,0.21768747441338718
47063.0,13002.0,593.0,813.0,118000.0,1005.0,22,70811,34953.0,14297.0,707.0,895.0,114300.0,973.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,942.2544,949.7092,0.24025354949748212,0.3260524246845764
42025.0,11195.0,665.0,895.0,105700.0,929.0,22,70812,38327.0,12261.0,707.0,915.0,106300.0,1030.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,917.8888000000001,995.6610000000001,0.2620979321832243,0.3117366869308843
52074.0,15938.0,637.0,786.0,141600.0,1116.0,22,70814,50110.0,13628.0,802.0,891.0,153200.0,1140.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1008.1560000000002,1065.6486,0.23232077428275152,0.2551942366793055
47450.0,30142.0,606.0,760.0,158900.0,1199.0,22,70815,53054.0,29374.0,726.0,881.0,167800.0,1243.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1055.5348000000001,1134.9068000000002,0.26694241517386724,0.25669848833264225
49548.0,43540.0,751.0,882.0,169900.0,1346.0,22,70816,51971.0,42917.0,853.0,965.0,184000.0,1325.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1194.3648,1217.504,0.28926248486316297,0.28111923957591733
86879.0,32441.0,906.0,1063.0,211100.0,1490.0,22,70817,87786.0,34438.0,980.0,1152.0,243500.0,1537.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1350.4564000000003,1422.039,0.18652927404781366,0.19438712323149476
65541.0,9391.0,662.0,824.0,174600.0,1438.0,22,70818,72298.0,10183.0,662.0,898.0,200000.0,1462.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1237.3447999999999,1293.5896,0.22654731542088158,0.21470960745802098
45973.0,4696.0,820.0,1085.0,126500.0,984.0,22,70819,66887.0,5074.0,906.0,1163.0,139400.0,1125.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1017.0068,1136.3468,0.2654619363539469,0.20386863815091125
26007.0,19600.0,698.0,810.0,261600.0,1609.0,22,70820,31459.0,19218.0,735.0,902.0,229700.0,1623.0,12940.0,Baton Rouge LA,64.2,64.8,66.9,66.6,66.2,72.1,70.4,70.3,72.0,71.4,66.6,64.8,67.32000000000001,70.14000000000001,1347.8868000000002,1407.7094000000002,0.6219341561887185,0.536969159858864
72573.0,36259.0,841.0,931.0,235800.0,2101.0,17,60185,85185.0,36100.0,1044.0,1108.0,264500.0,2087.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,1685.884,1774.5032,0.2787621842834112,0.24997403768269066
86526.0,28544.0,965.0,1055.0,328500.0,2318.0,17,60187,106861.0,29976.0,1267.0,1362.0,365000.0,2381.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,1869.8876,2055.7352,0.25932842382636434,0.2308496308288337
76089.0,42614.0,909.0,1020.0,234200.0,1978.0,17,60188,85686.0,42214.0,1098.0,1195.0,254300.0,1936.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,1638.1016,1699.4728000000002,0.2583450853605646,0.23800473356207552
89290.0,31631.0,1189.0,1292.0,358200.0,2306.0,17,60189,102894.0,29999.0,1343.0,1470.0,369000.0,2447.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,1946.2327999999998,2135.1416000000004,0.26156113338559744,0.24901062452621148
98027.0,10614.0,1500.0,1640.0,292500.0,2176.0,17,60190,115870.0,11375.0,1933.0,2075.0,313800.0,2144.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,1985.8271999999997,2121.9752,0.2430955389841574,0.21976095969621126
62065.0,14389.0,1111.0,1288.0,217300.0,1765.0,17,60191,69738.0,14021.0,1083.0,1248.0,239100.0,1773.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,1595.7603999999997,1605.4200000000003,0.30853338918875367,0.2762488170007744
118434.0,16637.0,1697.0,1759.0,326800.0,2314.0,17,60192,122785.0,15467.0,2040.0,2256.0,352400.0,2509.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,2117.0860000000002,2428.2424,0.2145079284664877,0.23731651911878487
75893.0,40210.0,1096.0,1222.0,253500.0,1968.0,17,60193,83049.0,39646.0,1289.0,1402.0,265500.0,1899.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,1703.3192,1740.3576000000003,0.26932431713069716,0.251469508362533
71393.0,19596.0,1214.0,1348.0,213200.0,1809.0,17,60194,81630.0,19525.0,1375.0,1473.0,225800.0,1680.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,1645.4371999999998,1613.9256,0.2765711820486602,0.23725477398015438
67488.0,4294.0,1060.0,1162.0,198100.0,1636.0,17,60195,88500.0,5020.0,1303.0,1463.0,186400.0,1518.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,1467.8247999999999,1500.444,0.26099302987197726,0.20345003389830507
67570.0,42722.0,1253.0,1309.0,424500.0,2776.0,17,60201,78250.0,41884.0,1397.0,1483.0,494100.0,2949.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,2255.5084,2481.0528000000004,0.40056387154062456,0.3804809405750799
70705.0,32560.0,1020.0,1132.0,284900.0,2221.0,17,60202,79414.0,32703.0,1229.0,1310.0,327800.0,2178.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,1834.6227999999996,1900.9344,0.31137081677391976,0.2872442239403632
105357.0,4460.0,1428.0,1481.0,393400.0,2537.0,17,60203,123636.0,4397.0,1467.0,1794.0,456100.0,2908.0,16980.0,Chicago-Naperville-Elgin IL-IN-WI,64.3,64.5,64.1,64.6,63.4,66.0,69.2,68.2,67.7,67.1,68.2,66.3,64.52,68.08000000000001,2162.3312,2552.4112000000005,0.24628619265924429,0.247734756866932
