Household Income_2014,Population_2014,Median Contract Rent_2014,Median Gross Rent_2014,Median Home Value_2014,Median Monthly Owner Costs_2014,state,Zipcode,Household Income_2019,Population_2019,Median Contract Rent_2019,Median Gross Rent_2019,Median Home Value_2019,Median Monthly Owner Costs_2019,MA,MANAME
58433.0,41226.0,1085.0,1274.0,310500.0,2614.0,34,7011,59519.0,39783.0,1253.0,1409.0,312800,2376.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
80995.0,11818.0,1229.0,1255.0,347800.0,2641.0,34,7012,81361.0,12756.0,1357.0,1462.0,355000,2546.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
79469.0,25911.0,1076.0,1190.0,356000.0,2679.0,34,7013,92312.0,26536.0,1183.0,1343.0,365200,2678.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
89519.0,5097.0,1298.0,1452.0,333000.0,2385.0,34,7014,89349.0,5300.0,1434.0,1446.0,326600,2653.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
116276.0,23150.0,1281.0,1440.0,452000.0,2747.0,34,7016,129781.0,24014.0,1588.0,1705.0,486600,2932.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
36299.0,35320.0,881.0,977.0,217200.0,2266.0,34,7017,48673.0,36471.0,971.0,1069.0,222900,2254.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
38142.0,29353.0,906.0,1021.0,219100.0,2169.0,34,7018,47094.0,27942.0,1042.0,1163.0,212400,2326.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
99609.0,11969.0,1976.0,2001.0,535700.0,3469.0,34,7020,127221.0,12403.0,2347.0,2506.0,600600,3539.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
173800.0,2122.0,2000.0,2000.0,832100.0,4001.0,34,7021,213309.0,2095.0,1944.0,2250.0,848500,4001.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
51990.0,14126.0,997.0,1141.0,365400.0,2832.0,34,7022,57698.0,14258.0,1314.0,1467.0,364900,2484.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
123003.0,7475.0,1213.0,1446.0,399500.0,2717.0,34,7023,147905.0,7660.0,2710.0,2710.0,467800,3109.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
67335.0,36020.0,1412.0,1469.0,329000.0,2464.0,34,7024,83767.0,37430.0,1805.0,1923.0,324600,2592.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
46446.0,31066.0,1051.0,1195.0,334100.0,2250.0,34,7026,62867.0,31695.0,1178.0,1327.0,338400,2362.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
76513.0,4323.0,1245.0,1435.0,375400.0,2552.0,34,7027,88892.0,4338.0,1402.0,1551.0,380800,2774.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
168352.0,7685.0,1262.0,1469.0,568400.0,3735.0,34,7028,198625.0,7724.0,1405.0,1702.0,649500,4001.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
53711.0,16987.0,1062.0,1201.0,294700.0,2359.0,34,7029,69389.0,19901.0,1297.0,1468.0,328600,2632.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
106875.0,51979.0,1761.0,1829.0,563300.0,3197.0,34,7030,147620.0,53193.0,2227.0,2315.0,720700,3546.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
71750.0,15587.0,1110.0,1249.0,358400.0,2541.0,34,7031,84527.0,15677.0,1257.0,1375.0,363400,2765.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
63093.0,41538.0,992.0,1181.0,311200.0,2515.0,34,7032,70658.0,41368.0,1182.0,1305.0,333100,2604.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
100680.0,8045.0,1239.0,1466.0,351900.0,2408.0,34,7033,93208.0,8161.0,1363.0,1521.0,345500,2237.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
83311.0,9648.0,1061.0,1186.0,339900.0,2364.0,34,7034,86799.0,9143.0,1189.0,1203.0,326300,2283.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
81871.0,10592.0,1399.0,1521.0,340100.0,2434.0,34,7035,98136.0,10487.0,1600.0,1643.0,333400,2535.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
62491.0,42527.0,1003.0,1130.0,270300.0,2373.0,34,7036,72432.0,43845.0,1142.0,1273.0,280300,2383.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
137665.0,29617.0,2001.0,2001.0,557500.0,3341.0,34,7039,166629.0,29846.0,2627.0,2811.0,627000,3632.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
116014.0,24233.0,1228.0,1416.0,464200.0,3212.0,34,7040,138870.0,24696.0,1521.0,1679.0,529400,3358.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
100950.0,7463.0,1477.0,1557.0,648300.0,3362.0,34,7041,134732.0,6770.0,1630.0,1691.0,789200,3532.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
80852.0,25500.0,1260.0,1379.0,492900.0,3420.0,34,7042,108708.0,26293.0,1536.0,1668.0,516500,3646.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
163458.0,12932.0,1443.0,1646.0,643900.0,4001.0,34,7043,205735.0,12567.0,1938.0,2007.0,750800,4001.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
100366.0,13966.0,1252.0,1314.0,410800.0,3055.0,34,7044,125000.0,13622.0,1570.0,1685.0,454500,3008.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
118286.0,9560.0,1858.0,2001.0,540000.0,3504.0,34,7045,169095.0,10670.0,2486.0,2976.0,590700,3833.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
164773.0,4267.0,1872.0,2001.0,818700.0,4001.0,34,7046,242083.0,4305.0,936.0,1454.0,862400,4001.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
54365.0,62114.0,1071.0,1155.0,292600.0,2518.0,34,7047,63908.0,61619.0,1325.0,1437.0,350600,2650.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
32526.0,30202.0,910.0,1035.0,253500.0,2499.0,34,7050,43039.0,30302.0,1043.0,1160.0,236400,2192.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
90251.0,46661.0,1252.0,1361.0,357300.0,3085.0,34,7052,105584.0,47342.0,1384.0,1486.0,385200,3048.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
76359.0,29642.0,1132.0,1173.0,436900.0,2878.0,34,7054,99251.0,29144.0,1309.0,1377.0,461700,2831.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
32983.0,70702.0,910.0,1076.0,309300.0,2647.0,34,7055,40944.0,70090.0,1051.0,1183.0,332600,2591.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
53502.0,11487.0,971.0,1092.0,386600.0,2884.0,34,7057,68845.0,11540.0,1135.0,1237.0,375800,2826.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
111076.0,6166.0,1374.0,1563.0,618800.0,3583.0,34,7058,132402.0,5109.0,1696.0,1850.0,643100,3790.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
144233.0,15729.0,1409.0,1552.0,678800.0,3716.0,34,7059,170096.0,15689.0,1328.0,1652.0,789600,4001.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
55055.0,45781.0,1027.0,1149.0,274000.0,2474.0,34,7060,58707.0,45520.0,1127.0,1229.0,275200,2459.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
66250.0,12580.0,1077.0,1234.0,247700.0,2376.0,34,7062,69590.0,12745.0,1175.0,1308.0,243200,2398.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
65564.0,13960.0,1096.0,1256.0,248800.0,2268.0,34,7063,65377.0,13589.0,1227.0,1352.0,257700,2290.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
71995.0,3836.0,1118.0,1228.0,290800.0,2220.0,34,7064,89022.0,3864.0,1158.0,1365.0,293200,2308.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
59076.0,27994.0,1056.0,1222.0,279900.0,2351.0,34,7065,78946.0,29543.0,1226.0,1310.0,272700,2387.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
91295.0,15056.0,1187.0,1313.0,422200.0,2575.0,34,7066,109924.0,15735.0,1406.0,1433.0,446700,2812.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
87432.0,17966.0,1184.0,1236.0,344600.0,2447.0,34,7067,113136.0,18205.0,1412.0,1637.0,364600,2601.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
108421.0,5835.0,1821.0,1875.0,512400.0,2896.0,34,7068,129006.0,5834.0,2328.0,2579.0,485100,3170.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
106563.0,6078.0,1698.0,2001.0,739300.0,3940.0,34,7069,156408.0,6191.0,1739.0,2021.0,660400,3726.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
82385.0,18297.0,1249.0,1373.0,422000.0,2915.0,34,7070,101473.0,18398.0,1349.0,1440.0,473500,3082.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
71848.0,21207.0,1110.0,1242.0,365900.0,2549.0,34,7071,79985.0,22298.0,1312.0,1420.0,375600,2579.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
71847.0,6189.0,1082.0,1302.0,383100.0,2656.0,34,7072,88827.0,6178.0,1208.0,1290.0,408600,2680.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
70934.0,9298.0,1184.0,1328.0,403100.0,2468.0,34,7073,80896.0,9584.0,1401.0,1586.0,381100,2342.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
63438.0,2741.0,750.0,953.0,344700.0,2677.0,34,7074,66976.0,2716.0,909.0,1199.0,360100,2486.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
97006.0,8249.0,1305.0,1614.0,391000.0,2714.0,34,7075,110625.0,8769.0,1655.0,1779.0,411800,2836.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
112220.0,23757.0,1261.0,1414.0,464300.0,3153.0,34,7076,131630.0,24162.0,1421.0,1584.0,497400,3230.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
80125.0,2341.0,1112.0,1170.0,293600.0,2289.0,34,7077,76813.0,2627.0,1184.0,1353.0,285900,2189.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
235172.0,12737.0,1675.0,1712.0,1000001.0,4001.0,34,7078,250001.0,13372.0,2515.0,2667.0,1391900,4001.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
121213.0,16476.0,1427.0,1595.0,523400.0,3764.0,34,7079,138525.0,16662.0,1609.0,1697.0,604300,3852.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
90880.0,23686.0,1246.0,1472.0,326300.0,2383.0,34,7080,101565.0,23956.0,1573.0,1702.0,340200,2354.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
100461.0,16729.0,1552.0,1608.0,418200.0,2881.0,34,7081,111899.0,17406.0,1685.0,1814.0,436900,2896.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
121213.0,5341.0,1539.0,1674.0,534800.0,3304.0,34,7082,130905.0,5011.0,2080.0,2375.0,577200,3353.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
75918.0,53811.0,1194.0,1375.0,320000.0,2506.0,34,7083,90971.0,55162.0,1386.0,1542.0,332300,2513.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
72874.0,13113.0,1126.0,1222.0,479300.0,2941.0,34,7086,101449.0,14604.0,1456.0,1531.0,650400,3580.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
41106.0,68338.0,971.0,1096.0,294000.0,2690.0,34,7087,48965.0,68256.0,1121.0,1225.0,340900,2737.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
42790.0,3504.0,1061.0,1325.0,229900.0,1991.0,34,7088,64130.0,3249.0,1453.0,1602.0,237900,2046.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
137867.0,30735.0,1524.0,1669.0,653200.0,3639.0,34,7090,171064.0,29856.0,1494.0,1608.0,743800,3920.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
146389.0,6765.0,1574.0,1739.0,621800.0,3565.0,34,7092,120750.0,6890.0,1653.0,1739.0,627300,3436.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
46987.0,62908.0,1052.0,1174.0,316200.0,2730.0,34,7093,57473.0,63979.0,1227.0,1323.0,325900,2584.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
84626.0,17614.0,1356.0,1502.0,393900.0,2646.0,34,7094,114821.0,20125.0,1622.0,1689.0,460800,2812.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
84110.0,20688.0,1319.0,1502.0,276500.0,2154.0,34,7095,86615.0,19989.0,1555.0,1697.0,279800,2169.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
25350.0,13222.0,720.0,793.0,248300.0,2419.0,34,7102,25677.0,13505.0,741.0,821.0,244800,2980.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
28176.0,31737.0,721.0,880.0,206200.0,1940.0,34,7103,30108.0,32881.0,896.0,1053.0,186200,1821.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
34727.0,51475.0,868.0,997.0,247800.0,2290.0,34,7104,37424.0,51075.0,948.0,1083.0,276700,2085.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
42552.0,51155.0,908.0,1078.0,290900.0,2793.0,34,7105,44785.0,52008.0,1085.0,1218.0,326500,2477.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
37451.0,30723.0,890.0,993.0,213000.0,2095.0,34,7106,41195.0,33851.0,953.0,1073.0,218300,2033.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
32662.0,37842.0,825.0,975.0,241800.0,2318.0,34,7107,31842.0,37684.0,911.0,1047.0,235500,2331.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
26835.0,22230.0,700.0,839.0,188000.0,2216.0,34,7108,27000.0,23118.0,828.0,956.0,203400,2164.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
65710.0,36121.0,1036.0,1194.0,280700.0,2446.0,34,7109,70670.0,36173.0,1176.0,1346.0,295600,2480.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
85035.0,28509.0,1196.0,1283.0,361600.0,2804.0,34,7110,99507.0,28397.0,1238.0,1349.0,387700,2917.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
38165.0,54268.0,852.0,972.0,205000.0,2264.0,34,7111,45176.0,54079.0,922.0,1048.0,182400,2092.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
36572.0,26043.0,844.0,976.0,221400.0,2184.0,34,7112,36246.0,25016.0,958.0,1125.0,239000,2157.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
20954.0,14434.0,646.0,778.0,206500.0,3036.0,34,7114,29682.0,12024.0,625.0,753.0,256900,2473.0,35620.0,New York-Newark-Jersey City NY-NJ-PA
