Zipcode,Household Income,Income per Capita,Population,Median Contract Rent,Median Gross Rent,Median Home Value,Median Monthly Owner Costs,Median Age,Year,MA,MANAME
16866,40121,22159,10008,418,520,107300,1244,44.8,2017,44300,State College PA
16870,91086,42538,7149,579,779,275500,1807,41.9,2017,44300,State College PA
16872,51927,17769,1702,562,725,144200,1188,25.8,2017,44300,State College PA
16874,60380,25955,1438,531,671,121200,1064,43.5,2017,44300,State College PA
16875,55574,29737,4445,661,848,237600,1474,42.1,2017,44300,State College PA
16876,47292,20303,321,460,792,79300,830,46.7,2017,,
16877,58409,30920,1822,866,1523,176700,1343,44.7,2017,44300,State College PA
16878,47533,23374,1721,418,620,91400,1080,49.5,2017,,
16882,43214,21565,408,527,669,147700,925,34,2017,44300,State College PA
16901,53809,28071,10069,530,693,159100,1280,45.9,2017,,
16912,46840,27813,1901,520,641,116400,1206,36.5,2017,,
16914,52727,26700,2125,513,718,152700,1102,45.7,2017,,
16915,47804,26850,6043,557,752,119800,1119,44.9,2017,,
16917,49821,25485,1204,481,679,157200,1156,42.5,2017,,
16920,41490,23917,2039,474,666,79500,1016,44.9,2017,,
16921,42000,21219,473,530,717,119100,1192,53.3,2017,,
16922,39010,23189,1926,472,662,94200,929,47.6,2017,,
16923,44345,21352,1550,444,638,119400,1022,44.7,2017,,
16925,52414,23206,3525,604,811,135000,1184,41.7,2017,21300,Elmira NY
16926,54135,27816,914,602,875,173600,967,47.8,2017,,
16927,37019,21401,623,429,661,94400,1033,54.6,2017,,
16928,51667,23220,1282,469,666,92600,1071,42.8,2017,,
16929,51648,27380,2416,500,718,140800,1246,45.4,2017,,
16930,47431,22752,1319,593,803,128800,1180,41.5,2017,48700,Williamsport PA
16932,59375,24620,781,807,979,190300,1339,36.8,2017,,
16933,50679,25612,7164,555,718,163000,1338,40,2017,,
16935,57917,25484,1380,530,833,193100,1285,44.4,2017,,
16936,54792,26625,1888,633,788,128800,1389,46.5,2017,,
16938,55000,24216,683,540,875,161800,1267,49.3,2017,48700,Williamsport PA
16939,54250,25452,331,583,1156,86000,840,34,2017,,
16940,42500,19138,284,415,442,96300,1031,33.9,2017,,
16942,47153,22608,832,574,1000,108900,1043,43.6,2017,,
16943,46375,21668,466,429,619,124300,1063,54.9,2017,,
16946,40833,22959,2487,560,787,114300,1252,44,2017,,
16947,53576,24530,4999,529,650,144800,1155,46,2017,,
16948,42578,19933,1681,314,516,114300,1106,36.4,2017,,
16950,38407,20248,3429,385,585,96500,981,49.3,2017,,
17002,40789,18152,779,317,378,156100,1053,29.7,2017,,
17003,62123,30513,11551,689,826,176400,1435,41.3,2017,30140,Lebanon PA
17004,44254,21730,4665,386,570,152600,1228,38.3,2017,,
17005,52232,26870,381,475,704,110500,1130,43.7,2017,25420,Harrisburg-Carlisle PA
17006,46406,21287,987,447,714,141300,1165,33.5,2017,25420,Harrisburg-Carlisle PA
17007,84074,38476,5464,631,894,246500,1625,47,2017,25420,Harrisburg-Carlisle PA
17009,50233,24831,1972,479,689,85300,1071,42.3,2017,,
17011,72054,33410,35905,841,979,192000,1470,40.8,2017,25420,Harrisburg-Carlisle PA
17013,58109,30641,35706,705,871,177700,1425,38.8,2017,25420,Harrisburg-Carlisle PA
17015,77589,37270,21603,663,901,219400,1479,44.3,2017,25420,Harrisburg-Carlisle PA
17016,77188,37645,878,2216,2216,113900,1285,80,2017,30140,Lebanon PA
17017,63973,33635,1536,438,677,151900,1215,48,2017,25420,Harrisburg-Carlisle PA
17018,63873,38160,4211,622,816,187800,1378,40.8,2017,25420,Harrisburg-Carlisle PA
17019,70037,33436,18435,689,849,213400,1567,42.5,2017,49620,York-Hanover PA
17020,62283,28954,9279,626,775,166700,1313,43.7,2017,25420,Harrisburg-Carlisle PA
17021,35284,22017,834,365,565,127300,1321,51.1,2017,25420,Harrisburg-Carlisle PA
17022,63720,29992,29695,778,971,187700,1535,41.5,2017,29540,Lancaster PA
17023,50260,25433,3582,490,627,131700,1242,41.3,2017,25420,Harrisburg-Carlisle PA
17024,73953,29674,2227,571,742,175200,1212,40.5,2017,25420,Harrisburg-Carlisle PA
17025,64324,34638,16836,726,908,178400,1445,40.3,2017,25420,Harrisburg-Carlisle PA
17026,68452,29258,3632,486,536,186600,1529,38.5,2017,30140,Lebanon PA
17027,69531,22934,2275,880,1200,186900,1345,20.8,2017,25420,Harrisburg-Carlisle PA
17028,67669,28186,3581,605,733,163500,1484,43.6,2017,25420,Harrisburg-Carlisle PA
17030,58529,25426,962,414,671,119200,1268,37.5,2017,25420,Harrisburg-Carlisle PA
17032,60882,30514,8188,506,628,164000,1349,45.3,2017,25420,Harrisburg-Carlisle PA
17033,61265,36597,17485,831,954,246000,1753,40.6,2017,25420,Harrisburg-Carlisle PA
17034,40745,22196,2612,700,842,91400,1299,39.3,2017,25420,Harrisburg-Carlisle PA
17035,48944,20716,966,325,475,114800,1000,44.6,2017,,
17036,76175,45782,22605,865,1003,219800,1681,41.7,2017,25420,Harrisburg-Carlisle PA
17037,55000,25012,999,763,866,153700,1141,39,2017,25420,Harrisburg-Carlisle PA
17038,61927,26622,8883,656,830,176500,1379,38.4,2017,30140,Lebanon PA
17040,60221,27575,2185,541,784,168000,1300,48,2017,25420,Harrisburg-Carlisle PA
17042,60040,30149,37561,691,849,165900,1306,42.8,2017,30140,Lebanon PA
17043,50845,39141,5832,748,895,144400,1387,38,2017,25420,Harrisburg-Carlisle PA
17044,43411,23293,20934,467,642,92500,1067,44.1,2017,,
17045,57241,27056,3183,435,651,161600,1309,42.9,2017,25420,Harrisburg-Carlisle PA
17046,48003,21538,31055,584,723,134600,1189,37,2017,30140,Lebanon PA
17047,49663,21098,2643,595,686,162500,1309,36.2,2017,25420,Harrisburg-Carlisle PA
17048,46917,21652,4096,533,756,105800,1153,36.6,2017,25420,Harrisburg-Carlisle PA
17049,54390,23411,3337,502,608,126400,1056,31.8,2017,,
17050,85037,43735,36741,960,1136,255800,1714,43.7,2017,25420,Harrisburg-Carlisle PA
17051,49079,21693,4976,446,606,121300,1063,44.3,2017,,
17052,50000,22230,1494,423,646,89100,1118,42.8,2017,,
17053,67064,32661,5056,689,845,164100,1417,43.9,2017,25420,Harrisburg-Carlisle PA
17055,64836,37967,36144,833,978,197600,1498,43,2017,25420,Harrisburg-Carlisle PA
17057,58796,28224,22450,699,839,139200,1341,40.8,2017,25420,Harrisburg-Carlisle PA
17058,40862,22067,1687,427,582,113900,995,42.1,2017,,
17059,53580,24914,8091,470,652,151000,1125,47.2,2017,,
17060,40083,20415,1219,421,596,93800,1082,40.3,2017,,
17061,53901,27974,6994,498,670,127500,1185,48.5,2017,25420,Harrisburg-Carlisle PA
17062,57880,29902,4080,443,665,168700,1417,44.3,2017,25420,Harrisburg-Carlisle PA
17063,49904,24744,3418,514,750,97900,1047,42.3,2017,,
17064,85694,54411,752,847,951,269000,1635,65.4,2017,30140,Lebanon PA
17065,56587,26765,4494,595,790,170000,1384,38.8,2017,25420,Harrisburg-Carlisle PA
17066,34063,20556,5436,423,564,78900,882,41.9,2017,,
17067,56710,26388,14846,644,776,168800,1336,41.3,2017,30140,Lebanon PA
17068,61563,29303,4277,629,840,170200,1380,40,2017,25420,Harrisburg-Carlisle PA
17069,46875,27616,112,548,689,128100,860,35.3,2017,25420,Harrisburg-Carlisle PA
17070,64235,35138,15900,669,786,173600,1412,42.2,2017,49620,York-Hanover PA
17071,44375,28005,154,517,820,71900,900,54.2,2017,25420,Harrisburg-Carlisle PA
17073,65441,25686,5849,569,739,172600,1395,34.9,2017,30140,Lebanon PA
17074,57727,27782,7113,516,685,157300,1375,43.8,2017,25420,Harrisburg-Carlisle PA
17078,60965,33563,21125,730,880,187900,1519,43.9,2017,30140,Lebanon PA
17080,46750,24269,246,619,769,104200,907,45.5,2017,25420,Harrisburg-Carlisle PA
17081,29886,24682,381,180,234,110200,1060,65,2017,25420,Harrisburg-Carlisle PA
17082,51691,25253,3169,480,642,145000,1212,44.1,2017,,
17084,50145,29810,4443,559,755,162200,1164,43.3,2017,,
17086,55110,26301,2318,485,685,156400,1098,43.3,2017,,
17087,65625,27426,2606,646,853,172700,1382,40,2017,30140,Lebanon PA
17088,72782,25175,1044,639,921,156100,1061,28.8,2017,30140,Lebanon PA
17090,57679,30566,5626,647,668,163400,1299,43.4,2017,25420,Harrisburg-Carlisle PA
17093,62697,20492,1612,822,1305,144400,1283,35.7,2017,25420,Harrisburg-Carlisle PA
17094,52500,24282,2605,457,629,136600,1148,39.8,2017,,
17097,36618,21488,756,667,907,72200,1009,48,2017,25420,Harrisburg-Carlisle PA
17098,46397,22612,2383,539,706,83700,958,44,2017,25420,Harrisburg-Carlisle PA
17099,48594,23979,1289,525,696,84000,953,47.9,2017,,
17102,41364,36171,7793,651,805,141900,1223,35.1,2017,25420,Harrisburg-Carlisle PA
17103,35847,18161,11617,657,804,77900,1077,31,2017,25420,Harrisburg-Carlisle PA
17104,32162,16551,19805,623,789,75100,954,28,2017,25420,Harrisburg-Carlisle PA
17109,50755,28025,23294,796,937,152200,1286,38.6,2017,25420,Harrisburg-Carlisle PA
17110,56650,31058,25677,792,979,160900,1412,39.3,2017,25420,Harrisburg-Carlisle PA
17111,68614,33042,33049,859,1004,168900,1448,40.9,2017,25420,Harrisburg-Carlisle PA
17112,77242,39037,35241,893,1059,204500,1460,44.3,2017,25420,Harrisburg-Carlisle PA
17113,45427,19626,10533,653,844,103100,1160,33.9,2017,25420,Harrisburg-Carlisle PA
17201,49141,25467,26143,674,821,164400,1222,37.6,2017,16540,Chambersburg-Waynesboro PA
17202,73856,35278,28608,784,986,198700,1441,43.7,2017,16540,Chambersburg-Waynesboro PA
17211,48750,27042,337,604,766,141100,1067,49.2,2017,,
17213,43750,24193,520,442,589,122300,1141,43.4,2017,,
17214,42379,29791,971,550,690,188000,1369,45.2,2017,16540,Chambersburg-Waynesboro PA
17221,40833,20315,633,531,809,122500,885,43.7,2017,16540,Chambersburg-Waynesboro PA
17222,60670,30021,11567,648,744,185200,1364,50.4,2017,16540,Chambersburg-Waynesboro PA
17223,43750,20533,383,472,591,141400,1518,37.9,2017,,
17224,50208,24034,1871,496,546,156200,1026,49.2,2017,16540,Chambersburg-Waynesboro PA
17225,69566,31263,19815,744,943,203000,1498,39.8,2017,16540,Chambersburg-Waynesboro PA
17228,60761,25675,1145,613,694,155800,1121,39.4,2017,,
17229,42438,24865,1177,517,663,129900,1100,44.7,2017,,
17233,47987,24539,5313,490,630,144000,1187,44.3,2017,16540,Chambersburg-Waynesboro PA
17235,85221,24828,608,545,1103,154400,1265,38.5,2017,16540,Chambersburg-Waynesboro PA
17236,59512,27996,8651,567,770,175300,1313,42.5,2017,16540,Chambersburg-Waynesboro PA
17237,58182,20743,1981,690,942,145200,1193,29,2017,16540,Chambersburg-Waynesboro PA
17238,51106,23221,1637,394,594,168800,1230,45.3,2017,,
17240,64461,23731,3957,688,913,191900,1331,32.4,2017,25420,Harrisburg-Carlisle PA
17241,54073,25758,11552,641,825,165000,1353,42.3,2017,25420,Harrisburg-Carlisle PA
17243,40795,21471,1453,360,442,111300,1108,32.1,2017,,
17244,62841,26539,2515,737,886,169000,1248,39.4,2017,16540,Chambersburg-Waynesboro PA
17249,41964,21005,402,565,842,85400,1091,45.3,2017,,
17252,41765,24324,3934,519,669,149300,1216,47.4,2017,16540,Chambersburg-Waynesboro PA
17253,43750,21324,298,513,722,92800,977,37.8,2017,,
17255,49844,26528,1113,450,734,123200,1174,46.1,2017,,
17257,49769,25043,29525,695,904,166900,1361,30.2,2017,25420,Harrisburg-Carlisle PA
17260,44965,20332,1188,439,811,116700,985,48.2,2017,,
17262,55172,21291,1668,517,753,166200,1215,31.2,2017,16540,Chambersburg-Waynesboro PA
17264,49792,23024,2277,443,583,125200,979,44.6,2017,,
17265,53929,31089,568,684,953,131000,1107,44.3,2017,16540,Chambersburg-Waynesboro PA
17266,57500,25040,489,606,733,171600,1288,39.8,2017,25420,Harrisburg-Carlisle PA
17267,57667,28501,2804,531,817,181600,1261,44.9,2017,,
17268,54093,28125,29386,645,805,162700,1352,41.2,2017,16540,Chambersburg-Waynesboro PA
17301,69293,28569,4218,774,983,178600,1492,42,2017,23900,Gettysburg PA
17302,69875,30338,2594,746,1065,181400,1580,45.9,2017,49620,York-Hanover PA
17304,72628,31014,2801,650,841,183300,1461,42.3,2017,23900,Gettysburg PA
17306,62031,20203,392,829,1188,158700,1406,32.5,2017,23900,Gettysburg PA
17307,65693,30492,5619,638,849,198400,1555,41.7,2017,23900,Gettysburg PA
17309,72725,27051,2022,488,765,216900,1687,44.7,2017,49620,York-Hanover PA
17311,56500,23879,220,614,775,134100,1219,33.8,2017,49620,York-Hanover PA
17313,60303,29224,10460,686,855,155000,1351,45.5,2017,49620,York-Hanover PA
17314,64196,25590,6075,668,958,174900,1559,40.7,2017,49620,York-Hanover PA
17315,62563,29279,25612,693,882,154800,1452,43.2,2017,49620,York-Hanover PA
17316,75733,33441,8059,675,900,202500,1582,42.9,2017,23900,Gettysburg PA
17317,62969,21695,755,708,950,139300,1317,32.7,2017,49620,York-Hanover PA
17318,38864,17600,460,768,1088,130400,1179,44.5,2017,49620,York-Hanover PA
17319,66387,29234,12165,852,1036,168800,1343,38.4,2017,49620,York-Hanover PA
17320,73765,33767,7758,688,885,218300,1561,44.3,2017,23900,Gettysburg PA
17321,70861,29921,2312,758,1023,226200,1581,43,2017,49620,York-Hanover PA
17322,69201,28887,6159,913,1213,175700,1541,46,2017,49620,York-Hanover PA
17324,59957,30041,4039,507,753,182000,1336,45.1,2017,25420,Harrisburg-Carlisle PA
17325,60188,29311,28405,684,832,219200,1600,41.9,2017,23900,Gettysburg PA
17327,70859,31237,7792,770,927,224600,1678,45.3,2017,49620,York-Hanover PA
17329,80347,33024,2514,730,918,248400,1864,49,2017,49620,York-Hanover PA
17331,61194,29344,51225,719,902,174200,1504,42.7,2017,49620,York-Hanover PA
17339,71688,40967,6592,738,915,239400,1843,47.1,2017,49620,York-Hanover PA
17340,66591,30955,10872,682,862,205600,1609,42.6,2017,23900,Gettysburg PA
17344,41488,21971,3543,663,810,153900,1312,38.6,2017,23900,Gettysburg PA
17345,57417,30718,7709,793,879,146600,1350,43.5,2017,49620,York-Hanover PA
17347,79508,29624,6553,826,1059,170400,1547,37.3,2017,49620,York-Hanover PA
17349,92577,41268,7002,837,1018,271700,1965,45.8,2017,49620,York-Hanover PA
17350,56344,26575,12898,819,1075,168600,1442,44.9,2017,23900,Gettysburg PA
17352,52734,26123,1265,717,869,221400,1380,47.9,2017,49620,York-Hanover PA
17353,69243,31621,3667,660,857,187400,1254,48.6,2017,23900,Gettysburg PA
17355,64688,30980,258,650,883,189800,1250,40.6,2017,49620,York-Hanover PA
17356,63714,28349,22093,713,882,173300,1534,40.4,2017,49620,York-Hanover PA
17360,80934,37099,6646,731,1111,205900,1936,39,2017,49620,York-Hanover PA
17361,75458,36850,6386,780,869,226700,1739,44.8,2017,49620,York-Hanover PA
17362,68953,31633,13498,685,818,190200,1530,43.9,2017,49620,York-Hanover PA
17363,77095,33838,9269,675,884,221500,1774,45.8,2017,49620,York-Hanover PA
17364,59625,29250,3780,598,647,174100,1649,47.3,2017,49620,York-Hanover PA
17365,63718,30638,2302,543,611,201700,1532,51.2,2017,49620,York-Hanover PA
17366,55705,25524,5399,640,787,143300,1377,38,2017,49620,York-Hanover PA
17368,60103,34646,7121,671,879,152600,1391,48.2,2017,49620,York-Hanover PA
17370,68681,33753,4898,636,852,154500,1453,42.3,2017,49620,York-Hanover PA
17372,65938,26622,4327,617,831,205300,1472,42,2017,23900,Gettysburg PA
17401,26212,13866,18135,617,793,63000,1020,28.3,2017,49620,York-Hanover PA
17402,59967,31095,37126,853,994,172200,1527,42.7,2017,49620,York-Hanover PA
17403,52074,30614,39459,677,866,152600,1373,36.4,2017,49620,York-Hanover PA
17404,55000,29583,34731,719,874,132000,1350,38.3,2017,49620,York-Hanover PA
17406,59518,29126,24505,901,1050,162500,1447,39.8,2017,49620,York-Hanover PA
17407,79000,31111,2116,854,1054,169000,1712,44.1,2017,49620,York-Hanover PA
17408,65348,31288,23332,896,1015,168200,1543,43.4,2017,49620,York-Hanover PA
17501,61151,29360,4241,736,867,171700,1423,41.1,2017,29540,Lancaster PA
17502,73685,29710,2777,749,1194,177700,1588,38.8,2017,29540,Lancaster PA
17505,57545,27316,1785,580,734,355600,1983,31.2,2017,29540,Lancaster PA
17509,66518,23030,4916,752,908,230500,1707,26.6,2017,29540,Lancaster PA
17512,50784,26694,17971,608,776,141400,1298,39.5,2017,29540,Lancaster PA
17516,70488,32913,4379,744,840,210400,1549,47.8,2017,29540,Lancaster PA
17517,67023,28579,16865,732,895,193000,1472,38.6,2017,29540,Lancaster PA
17518,58393,24823,1462,832,1151,212100,1243,31.1,2017,29540,Lancaster PA
17519,68615,24089,7288,730,899,229200,1480,33.5,2017,29540,Lancaster PA
17520,77079,34650,4636,953,1087,173500,1417,43.4,2017,29540,Lancaster PA
17522,57040,26260,34474,708,870,178200,1409,38.3,2017,29540,Lancaster PA
17527,66186,26909,5946,768,944,227800,1750,35.2,2017,29540,Lancaster PA
17529,55789,24284,4565,733,811,269200,1723,31.4,2017,29540,Lancaster PA
17532,64847,29777,2986,664,879,185400,1441,39.2,2017,29540,Lancaster PA
17535,63906,25185,2962,805,1053,279700,2033,29.2,2017,29540,Lancaster PA
17536,66651,24179,3125,508,708,275800,1727,30.4,2017,29540,Lancaster PA
17538,73789,36392,6261,646,731,227700,1671,44.6,2017,29540,Lancaster PA
17540,67172,26627,10657,823,988,221300,1614,31.9,2017,29540,Lancaster PA
17543,72643,37671,43481,953,1068,220700,1601,42.8,2017,29540,Lancaster PA
17545,60864,28859,22161,791,991,192900,1463,41.6,2017,29540,Lancaster PA
17547,67005,28386,7429,774,923,163200,1485,35.1,2017,29540,Lancaster PA
17550,72941,24007,844,1073,1073,173900,1559,37.8,2017,29540,Lancaster PA
17551,55685,26151,11489,1007,1147,168400,1440,26.2,2017,29540,Lancaster PA
17552,67439,32521,20262,873,1020,180400,1522,39.1,2017,29540,Lancaster PA
17554,56932,26040,8308,830,941,188600,1479,34,2017,29540,Lancaster PA
17555,73722,27048,7469,689,812,252200,1605,30.7,2017,29540,Lancaster PA
17557,55643,25221,14300,822,971,229500,1395,41.5,2017,29540,Lancaster PA
17560,52321,29411,4801,942,1086,145100,1461,46,2017,29540,Lancaster PA
17562,62045,24905,4548,748,964,234700,1615,28.8,2017,29540,Lancaster PA
17563,61029,22123,3853,745,1040,210200,1450,37.2,2017,29540,Lancaster PA
17565,68144,41686,2723,776,1129,218200,1783,44.9,2017,29540,Lancaster PA
17566,63927,25178,12681,843,1044,217100,1577,32.8,2017,29540,Lancaster PA
17569,79375,31536,5837,828,1038,196500,1497,36.2,2017,29540,Lancaster PA
17572,54464,23959,4278,667,780,251100,1664,29.9,2017,29540,Lancaster PA
17578,62292,29368,6797,641,840,189000,1486,46.3,2017,29540,Lancaster PA
17579,66968,27035,6309,769,1046,218100,1586,32.9,2017,29540,Lancaster PA
17581,53750,23903,877,647,696,180400,1609,35,2017,29540,Lancaster PA
17582,82500,30709,2166,703,706,226200,1622,42.6,2017,29540,Lancaster PA
17584,64304,30434,9770,1064,1187,201000,1566,46.7,2017,29540,Lancaster PA
17601,72127,38039,52614,961,1088,225800,1635,42.7,2017,29540,Lancaster PA
17602,50329,24801,51809,757,913,164200,1302,35.9,2017,29540,Lancaster PA
17603,50475,26381,62596,778,915,149700,1259,36.3,2017,29540,Lancaster PA
17701,41850,24487,43927,613,767,124000,1135,36.4,2017,48700,Williamsport PA
17702,53493,26532,10521,667,813,141000,1157,41.4,2017,48700,Williamsport PA
17721,50670,26837,1584,595,698,103400,1056,46.3,2017,,
17724,47976,21831,4949,470,643,130600,962,42.9,2017,48700,Williamsport PA
17728,61358,28714,5011,708,820,163700,1238,46.3,2017,48700,Williamsport PA
17737,55092,27305,6301,548,721,159700,1292,40.8,2017,48700,Williamsport PA
17740,53840,25354,12577,565,728,136800,1137,41.5,2017,48700,Williamsport PA
17744,51200,25078,2995,566,702,146800,1172,49.1,2017,48700,Williamsport PA
17745,42630,21891,18948,585,714,131300,1173,33.7,2017,48700,Williamsport PA
17747,55781,20207,3315,577,728,152000,1228,29.6,2017,48700,Williamsport PA
17748,34427,26666,224,633,929,53700,750,66.3,2017,,
17749,58194,24673,380,498,775,100000,800,33.6,2017,,
17751,55227,25272,7445,596,759,137700,1215,41.5,2017,,
17752,54857,23523,4688,613,797,139900,1167,39.3,2017,48700,Williamsport PA
17754,61286,34015,12489,624,771,189400,1433,45.8,2017,48700,Williamsport PA
17756,60202,24970,12354,569,736,153300,1229,43.9,2017,48700,Williamsport PA
17758,46528,28561,710,597,977,176700,1168,51.7,2017,48700,Williamsport PA
17760,56029,25227,737,559,766,96800,900,43.8,2017,,
17762,49286,27125,531,545,788,134100,1029,41.4,2017,48700,Williamsport PA
17764,33828,19059,2170,327,470,50000,856,47.7,2017,,
17765,52813,22672,1237,470,675,153600,1205,41,2017,48700,Williamsport PA
17767,47917,18236,170,513,715,98500,804,32.3,2017,,
17771,53015,28107,3209,610,850,157300,1294,47.4,2017,48700,Williamsport PA
17772,62500,26989,2494,469,610,161200,1330,41.6,2017,14100,Bloomsburg-Berwick PA
17774,50556,24433,1355,494,692,162500,1115,45.9,2017,48700,Williamsport PA
17776,53750,27288,282,469,709,152100,1054,55.1,2017,48700,Williamsport PA
17777,46931,24750,7501,520,649,159700,1188,43.6,2017,14100,Bloomsburg-Berwick PA
17778,36875,23043,84,438,625,85000,975,63,2017,,
17801,43742,24244,16139,511,639,118600,1086,43.1,2017,,
17810,58534,12654,5843,521,745,155000,1195,38.9,2017,48700,Williamsport PA
17812,40341,19860,1331,488,691,115700,1004,46.1,2017,,
17813,54531,23935,2092,536,853,125600,1113,41.6,2017,,
17814,50982,24419,4888,567,750,153100,1240,44.8,2017,14100,Bloomsburg-Berwick PA
17815,48074,24670,30691,625,757,158200,1230,32.2,2017,14100,Bloomsburg-Berwick PA
17820,53604,28837,5409,551,778,146800,1158,46.2,2017,14100,Bloomsburg-Berwick PA
17821,56358,32889,18276,601,708,175700,1296,42.6,2017,14100,Bloomsburg-Berwick PA
17823,53375,23070,1208,484,725,171400,1223,44.8,2017,,
